[15:49:40] [main/INFO]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 37.1.1, --fml.mcVersion, 1.17.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20210706.113038, nogui]
[15:49:40] [main/INFO]: ModLauncher 9.0.7+91+master.8569cdf starting: java version 17.0.14 by Ubuntu
[15:49:40] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=union:/workspaces/server-factory/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar%2319! Service=ModLauncher Env=SERVER
[15:49:40] [main/INFO]: Found mod file alexsmobs-1.14.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file BiomesOPlenty-1.17.1-14.0.0.43-universal.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file citadel-1.9.5-1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file collective-1.17.1-4.25.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file controllable-0.15.0-1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file CreativeCore_v2.3.0_mc1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file dungeons_enhanced-1.17.1-2.0.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file elevatorid-1.17.1-1.8.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file EpicFight-17.1.13-beta.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file ExtraGems-1.17-(v.2.0.5).jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file goblintraders-1.6.3-1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file gravestone-1.17.1-1.0.4.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file Jade-1.17.1-3.3.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file mcw-bridges-2.0.3-mc1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file mcw-roofs-2.1.1-mc1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file musketmod-1.17.1-forge-1.4.3.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file Paraglider-1.17.1-1.4.0.5.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file PlayerRevive_v2.0.0-pre04_mc1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file reap-1.17.1-1.0.0.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file stackrefill_1.17.1-2.0.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file structure_gel-1.17.1-2.0.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file TravelersBackpack-1.17.1-6.0.43.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file XaerosWorldMap_1.37.8_Forge_1.17.1.jar of type MOD with locator {mods folder locator at /workspaces/server-factory/servidor_minecraft/mods}
[15:49:40] [main/INFO]: Found mod file fmlcore-1.17.1-37.1.1.jar of type LIBRARY with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@6aecbb8d
[15:49:40] [main/INFO]: Found mod file javafmllanguage-1.17.1-37.1.1.jar of type LANGPROVIDER with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@6aecbb8d
[15:49:40] [main/INFO]: Found mod file mclanguage-1.17.1-37.1.1.jar of type LANGPROVIDER with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@6aecbb8d
[15:49:40] [main/INFO]: Found mod file server-1.17.1-20210706.113038-srg.jar of type MOD with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@6aecbb8d
[15:49:40] [main/INFO]: Found mod file forge-1.17.1-37.1.1-universal.jar of type MOD with locator net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@6aecbb8d
[15:49:42] [main/INFO]: Successfully loaded Mixin Connector [tictim.paraglider.MixinConnector]
[15:49:42] [main/INFO]: Launching target 'forgeserver' with arguments [nogui]
[15:49:45] [main/WARN]: @Final field f_31427_:[I in epicfight.mixins.json:MixinWitherBoss should be final
[15:49:45] [main/WARN]: @Final field f_31428_:[I in epicfight.mixins.json:MixinWitherBoss should be final
[15:49:49] [modloading-worker-0/INFO]: Configuration has been loaded
[15:49:49] [modloading-worker-0/INFO]: Forge mod loading, version 37.1.1, for MC 1.17.1 with MCP 20210706.113038
[15:49:49] [modloading-worker-0/INFO]: MinecraftForge v37.1.1 Initialized
[15:49:49] [modloading-worker-0/INFO]: Load Configuration File
[15:49:49] [modloading-worker-0/INFO]: Load Configuration File
[15:49:53] [main/INFO]: Potentially Dangerous alternative prefix `minecraft` for name `milk`, expected `forge`. This could be a intended override, but in most cases indicates a broken mod.
[15:49:53] [main/INFO]: Potentially Dangerous alternative prefix `minecraft` for name `flowing_milk`, expected `forge`. This could be a intended override, but in most cases indicates a broken mod.
[15:49:54] [main/INFO]: Dungeons Enhanced structures loaded
[15:49:54] [main/WARN]: Configuration file /workspaces/server-factory/servidor_minecraft/config/goblintraders-common.toml is not correct. Correcting
[15:49:54] [main/WARN]: Incorrect key common was corrected from null to its default, SimpleCommentedConfig:{}. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.mantisShrimpSpawnWeight was corrected from null to its default, 15. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.mantisShrimpSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.gusterSpawnWeight was corrected from null to its default, 35. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.gusterSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.warpedMoscoSpawnWeight was corrected from null to its default, 1. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.warpedMoscoSpawnRolls was corrected from null to its default, 1000. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.straddlerSpawnWeight was corrected from null to its default, 85. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.straddlerSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.stradpoleSpawnWeight was corrected from null to its default, 10. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.stradpoleSpawnRolls was corrected from null to its default, 3. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.emuSpawnWeight was corrected from null to its default, 20. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.emuSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.platypusSpawnWeight was corrected from null to its default, 30. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.platypusSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.dropbearSpawnWeight was corrected from null to its default, 19. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.dropbearSpawnRolls was corrected from null to its default, 1. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tasmanianDevilSpawnWeight was corrected from null to its default, 10. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tasmanianDevilSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.kangarooSpawnWeight was corrected from null to its default, 25. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.kangarooSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.cachalotWhaleSpawnWeight was corrected from null to its default, 2. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.cachalotWhaleSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.enderiophageSpawnWeight was corrected from null to its default, 4. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.enderiophageSpawnRolls was corrected from null to its default, 2. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.baldEagleSpawnWeight was corrected from null to its default, 15. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.baldEagleSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tigerSpawnWeight was corrected from null to its default, 100. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tigerSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tarantulaHawkSpawnWeight was corrected from null to its default, 6. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tarantulaHawkSpawnRolls was corrected from null to its default, 1. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.voidWormSpawnWeight was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.voidWormSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.frilledSharkSpawnWeight was corrected from null to its default, 11. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.frilledSharkSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.mimicOctopusSpawnWeight was corrected from null to its default, 9. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.mimicOctopusSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.seagullSpawnWeight was corrected from null to its default, 21. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.seagullSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.froststalkerSpawnWeight was corrected from null to its default, 20. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.froststalkerSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tusklinSpawnWeight was corrected from null to its default, 18. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.tusklinSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.laviathanSpawnWeight was corrected from null to its default, 15. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.laviathanSpawnRolls was corrected from null to its default, 1. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.cosmawSpawnWeight was corrected from null to its default, 9. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.cosmawSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.toucanSpawnWeight was corrected from null to its default, 23. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.toucanSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.manedWolfSpawnWeight was corrected from null to its default, 8. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.manedWolfSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.anacondaSpawnWeight was corrected from null to its default, 12. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.anacondaSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.anteaterSpawnWeight was corrected from null to its default, 7. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.anteaterSpawnRolls was corrected from null to its default, 0. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.uniqueSpawning was corrected from null to its default, SimpleCommentedConfig:{}. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.uniqueSpawning.beachedCachalotWhales was corrected from null to its default, true. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.uniqueSpawning.beachedCachalotWhaleSpawnChance was corrected from null to its default, 5. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.uniqueSpawning.beachedCachalotWhaleSpawnDelay was corrected from null to its default, 24000. 
[15:49:54] [main/WARN]: Incorrect key general.spawning.uniqueSpawning.leafcutterAnthillSpawnChance was corrected from null to its default, 0.004999999888241291. 
[15:49:55] [Forge Version Check/INFO]: [mcwbridges] Starting version check at https://raw.githubusercontent.com/sketchmacaw/macawsmods/master/bridges.json
[15:49:55] [Forge Version Check/INFO]: [mcwbridges] Found status: OUTDATED Current: 2.0.3 Target: 3.0.0
[15:49:55] [Forge Version Check/INFO]: [mcwroofs] Starting version check at https://raw.githubusercontent.com/sketchmacaw/macawsmods/master/roofs
[15:49:55] [Forge Version Check/WARN]: Failed to process update information
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was NUMBER at line 1 column 4 path $
	at com.google.gson.Gson.fromJson(Gson.java:899) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:852) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:801) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:773) ~[gson-2.8.0.jar%2322!:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:190) ~[fmlcore-1.17.1-37.1.1.jar%2350!:?]
	at java.lang.Iterable.forEach(Iterable.java:75) [?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:129) [fmlcore-1.17.1-37.1.1.jar%2350!:?]
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was NUMBER at line 1 column 4 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:183) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:145) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:887) ~[gson-2.8.0.jar%2322!:?]
	... 6 more
[15:49:55] [Forge Version Check/INFO]: [goblintraders] Starting version check at https://mrcrayfish.com/modupdatejson?id=goblintraders
[15:49:55] [main/INFO]: Registered the fluid minecraft:water as a FluidEffect for Water with the ID 0
[15:49:55] [main/INFO]: Registered the fluid minecraft:lava as a FluidEffect for Lava with the ID 1
[15:49:55] [main/INFO]: Registered the fluid travelersbackpack:potion_fluid as a FluidEffect for Uncraftable Potion with the ID 2
[15:49:55] [main/INFO]: Registered the fluid minecraft:milk as a FluidEffect for Milk with the ID 3
[15:49:55] [modloading-worker-0/INFO]: Loading Xaero's World Map - Stage 1/2 (Server)
[15:49:55] [Forge Version Check/WARN]: Failed to process update information
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.Gson.fromJson(Gson.java:899) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:852) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:801) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:773) ~[gson-2.8.0.jar%2322!:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:190) ~[fmlcore-1.17.1-37.1.1.jar%2350!:?]
	at java.lang.Iterable.forEach(Iterable.java:75) [?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:129) [fmlcore-1.17.1-37.1.1.jar%2350!:?]
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:183) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:145) ~[gson-2.8.0.jar%2322!:?]
	at com.google.gson.Gson.fromJson(Gson.java:887) ~[gson-2.8.0.jar%2322!:?]
	... 6 more
[15:49:55] [Forge Version Check/INFO]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[15:49:56] [Forge Version Check/INFO]: [forge] Found status: UP_TO_DATE Current: 37.1.1 Target: null
[15:49:56] [Forge Version Check/INFO]: [reap] Starting version check at https://maxhenkel.de/update/reap.json
[15:49:56] [main/INFO]: Loading Xaero's World Map - Stage 2/2 (Server)
[15:49:56] [modloading-worker-0/INFO]: [Structure Gel] Attempting to register unregistered biomes to the biome dictionary. This can be disabled via config
[15:49:56] [modloading-worker-0/INFO]: Start loading plugin at mcp.mobius.waila.addons.core.CorePlugin
[15:49:56] [modloading-worker-0/INFO]: Start loading plugin at snownee.jade.VanillaPlugin
[15:49:56] [modloading-worker-0/INFO]: Start loading plugin at de.maxhenkel.gravestone.integration.waila.PluginGraveStone
[15:49:57] [Forge Version Check/INFO]: [reap] Found status: UP_TO_DATE Current: 1.17.1-1.0.0 Target: null
[15:49:57] [Forge Version Check/INFO]: [gravestone] Starting version check at https://maxhenkel.de/update/gravestone.json
[15:49:57] [Forge Version Check/INFO]: [gravestone] Found status: UP_TO_DATE Current: 1.17.1-1.0.4 Target: null
[15:49:57] [Forge Version Check/INFO]: [extragems] Starting version check at https://raw.githubusercontent.com/XxRexRaptorxX/Update-Checker/main/ExtraGems.json
[15:49:57] [Forge Version Check/INFO]: [extragems] Found status: UP_TO_DATE Current: 2.0.5 Target: null
[15:49:57] [Forge Version Check/INFO]: [travelersbackpack] Starting version check at https://gist.githubusercontent.com/Tiviacz1337/906937677aa472285dff9d6c2a189d5e/raw
[15:49:57] [Forge Version Check/INFO]: [travelersbackpack] Found status: OUTDATED Current: 6.0.43 Target: 6.0.52
[15:50:01] [main/ERROR]: Error adding element: Value 9 outside of range [0:7]
[15:50:02] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[15:50:02] [main/WARN]: Assets URL 'union:/workspaces/server-factory/servidor_minecraft/libraries/net/minecraft/server/1.17.1-20210706.113038/server-1.17.1-20210706.113038-srg.jar%2349!/assets/.mcassetsroot' uses unexpected schema
[15:50:02] [main/WARN]: Assets URL 'union:/workspaces/server-factory/servidor_minecraft/libraries/net/minecraft/server/1.17.1-20210706.113038/server-1.17.1-20210706.113038-srg.jar%2349!/data/.mcassetsroot' uses unexpected schema
[15:50:03] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[15:50:03] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[15:50:03] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[15:50:03] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[15:50:03] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[15:50:03] [main/WARN]: Ambiguity between arguments [tb, access, pos] and [tb, access, target] with inputs: [0 0 0]
[15:50:03] [main/WARN]: Ambiguity between arguments [tb, unpack, pos] and [tb, unpack, target] with inputs: [0 0 0]
[15:50:03] [main/INFO]: Reloading ResourceManager: Default, forge-1.17.1-37.1.1-universal.jar, elevatorid-1.17.1-1.8.1.jar, musketmod-1.17.1-forge-1.4.3.jar, BiomesOPlenty-1.17.1-14.0.0.43-universal.jar, Jade-1.17.1-3.3.1.jar, mcw-roofs-2.1.1-mc1.17.1.jar, CreativeCore_v2.3.0_mc1.17.1.jar, dungeons_enhanced-1.17.1-2.0.jar, Paraglider-1.17.1-1.4.0.5.jar, reap-1.17.1-1.0.0.jar, PlayerRevive_v2.0.0-pre04_mc1.17.1.jar, ExtraGems-1.17-(v.2.0.5).jar, EpicFight-17.1.13-beta.jar, structure_gel-1.17.1-2.0.1.jar, TravelersBackpack-1.17.1-6.0.43.jar, mcw-bridges-2.0.3-mc1.17.1.jar, goblintraders-1.6.3-1.17.1.jar, stackrefill_1.17.1-2.0.jar, controllable-0.15.0-1.17.1.jar, gravestone-1.17.1-1.0.4.jar, collective-1.17.1-4.25.jar, XaerosWorldMap_1.37.8_Forge_1.17.1.jar, citadel-1.9.5-1.17.1.jar, alexsmobs-1.14.1.jar
[15:50:03] [Worker-Main-6/ERROR]: Couldn't load tag forge:ores as it is missing following references: #forge:ores/amethyst_ore (from ExtraGems-1.17-(v.2.0.5).jar)
[15:50:06] [Worker-Main-6/INFO]: Loaded 8 recipes
[15:50:08] [Worker-Main-6/WARN]: Found validation problem in {alexsmobs:gameplay/seal_reward}.pools[0].entries[1].functions[0]: Parameters [<parameter minecraft:origin>] are not provided in this context
[15:50:08] [Worker-Main-6/INFO]: Loaded 1719 advancements
[15:50:08] [Worker-Main-6/INFO]: Configuration has been loaded
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:leather_helmet
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:diamond_helmet
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:iron_shovel
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:chainmail_helmet
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:diamond_shovel
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:golden_longsword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:netherite_greatsword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:stone_axe
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:netherite_leggings
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:diamond_pickaxe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:iron_sword
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:netherite_helmet
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:iron_greatsword
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:diamond_chestplate
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:leather_chestplate
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:netherite_chestplate
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:iron_hoe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:netherite_sword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:diamond_tachi
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:trident
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:chainmail_boots
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:iron_pickaxe
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:chainmail_leggings
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:netherite_boots
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:diamond_hoe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:golden_greatsword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:netherite_longsword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:golden_sword
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:diamond_leggings
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:netherite_shovel
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:iron_axe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:golden_tachi
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:wooden_axe
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:golden_boots
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:netherite_tachi
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:crossbow
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:diamond_boots
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:golden_helmet
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:diamond_greatsword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:stone_sword
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:iron_leggings
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:leather_leggings
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:golden_spear
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:diamond_sword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:golden_pickaxe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:netherite_axe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:iron_tachi
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:diamond_longsword
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:wooden_pickaxe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:wooden_shovel
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:stone_greatsword
[15:50:08] [Worker-Main-6/INFO]: register armor capability for epicfight:stray_pants
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:leather_boots
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:golden_hoe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:stone_shovel
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:stone_pickaxe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:golden_shovel
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:knuckle
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:netherite_dagger
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:netherite_pickaxe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:wooden_hoe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:diamond_dagger
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:iron_boots
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:stone_spear
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for minecraft:golden_axe
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:iron_dagger
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:chainmail_chestplate
[15:50:08] [Worker-Main-6/INFO]: register armor capability for minecraft:golden_leggings
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:diamond_spear
[15:50:08] [Worker-Main-6/INFO]: register weapon capability for epicfight:iron_longsword
